Player,Salary,Year
Johnny O'Bryant,"$4,394,225",2016
Tyler Johnson,"$4,354,127",2016
JaMychal Green,"$4,345,000",2016
Russ Smith,"$4,300,000",2016
Jordan Clarkson,"$4,300,000",2016
Tarik Black,"$4,290,000",2016
Shayne Whittington,"$4,250,000",2016
James Michael McAdoo,"$4,236,286",2016
Spencer Dinwiddie,"$4,204,200",2016
Nick Johnson,"$4,171,680",2016
Dwight Powell,"$4,131,720",2016
Cameron Bairstow,"$4,088,019",2016
Markel Brown,"$4,053,446",2016
Raul Neto,"$4,000,000",2016
Kostas Papanikolaou,"$4,000,000",2016
Pierre Jackson,"$4,000,000",2016
Norman Powell,"$4,000,000",2016
Jimmer Fredette,"$3,950,000",2016
Pat Connaughton,"$3,873,398",2016
Ryan Hollins,"$3,815,500",2016
Darrun Hilliard,"$3,807,120",2016
Treveon Graham,"$3,777,720",2016
Jonathon Simmons,"$3,758,017",2016
Duje Dukan,"$3,750,000",2016
Luis Montero,"$3,750,000",2016
Cliff Alexander,"$3,741,480",2016
TJ McConnell,"$3,553,917",2016
Josh Richardson,"$3,550,000",2016
Michael Frazier,"$3,542,500",2016
Anthony Brown,"$3,533,333",2016
Marcelo Huertas,"$3,457,800",2016
Branden Dawson,"$3,431,040",2016
Maurice Ndour,"$3,425,510",2016
Salah Mejri,"$3,425,510",2016
Cristiano Felicio,"$3,398,280",2016
Aaron Harrison,"$3,382,023",2016
Willie Reed,"$3,376,000",2016
Lamar Patterson,"$3,344,000",2016
Cory Jefferson,"$3,333,333",2016
Elijah Millsap,"$3,300,000",2016
Nazr Mohammed,"$3,272,090",2016
Jarell Eddie,"$3,203,780",2016
Christian Wood,"$3,200,000",2016
Sean Kilpatrick,"$3,189,794",2016
Michael Beasley,"$3,156,600",2016
Jorge Gutierrez,"$3,135,000",2016
Jeff Ayres,"$3,132,240",2016
Lorenzo Brown,"$3,110,796",2016
Andrew Goudelock,"$3,102,240",2016
Scottie Wilbekin,"$3,075,879",2016
Erick Green,"$3,034,356",2016
Greg Smith,"$3,000,000",2016
Jordan McRae,"$3,000,000",2016
Henry Sims,"$3,000,000",2016
Xavier Munford,"$3,000,000",2016
Jordan Hamilton,"$2,971,568",2016
Alan Williams,"$2,943,220",2016
Orlando Johnson,"$2,900,000",2016
Jonathan Holmes,"$2,894,058",2016
Bryce Cotton,"$2,891,760",2016
Justin Harper,"$2,870,000",2016
Alex Stepheson,"$2,869,440",2016
Chuck Hayes,"$2,854,940",2016
Keith Appling,"$2,854,940",2016
Bryce Dejean-Jones,"$2,850,000",2016
Axel Toupane,"$2,841,960",2016
Briante Weber,"$2,836,186",2016
Coty Clarke,"$2,814,000",2016
Elliot Williams,"$2,814,000",2016
Quincy Miller,"$2,814,000",2016
JJ O'Brien,"$2,814,000",2016
Thanasis Antetokounmpo,"$2,814,000",2016
Nate Robinson,"$2,700,000",2016
