Player,Salary,Year
Brevin Knight,"$8,937,500",2008
Joey Graham,"$8,898,000",2008
Adrian Griffin,"$8,840,000",2008
Rodney Stuckey,"$8,675,620",2008
Rodney Carney,"$8,600,000",2008
Danny Granger,"$8,500,000",2008
Travis Diener,"$8,500,000",2008
Eddie House,"$8,425,625",2008
Nick Young,"$8,376,194",2008
Shawne Williams,"$8,350,000",2008
Gerald Green,"$8,329,640",2008
Justin Reed,"$8,250,000",2008
Sean Williams,"$8,219,008",2008
Hakim Warrick,"$8,218,990",2008
Oleksiy Pecherov,"$8,105,500",2008
Marco Belinelli,"$8,094,997",2008
Quincy Douby,"$8,091,188",2008
Javaris Crittenton,"$8,000,000",2008
Renaldo Balkman,"$7,920,000",2008
Nate Robinson,"$7,901,040",2008
Jason Smith,"$7,875,000",2008
Rajon Rondo,"$7,840,000",2008
Jacque Vaughn,"$7,750,000",2008
Darrick Martin,"$7,750,000",2008
Eric Piatkowski,"$7,639,400",2008
Dikembe Mutombo,"$7,400,000",2008
Austin Croshere,"$7,172,590",2008
Jeff McInnis,"$7,101,250",2008
Derek Anderson,"$7,000,000",2008
Darrell Armstrong,"$6,819,000",2008
Scot Pollard,"$6,750,000",2008
Jarrett Jack,"$6,703,125",2008
Jarvis Hayes,"$6,630,000",2008
Devin Brown,"$6,500,000",2008
Marcus Williams,"$6,500,000",2008
Daequan Cook,"$6,500,000",2008
Francisco Garcia,"$6,453,416",2008
Jared Dudley,"$6,373,900",2008
Josh Boone,"$6,373,900",2008
Luther Head,"$6,373,900",2008
Brian Skinner,"$6,373,900",2008
Calvin Booth,"$6,306,182",2008
Anthony Carter,"$6,300,000",2008
Ronnie Price,"$6,150,000",2008
Wilson Chandler,"$6,100,000",2008
Kyle Lowry,"$6,061,274",2008
Shavlik Randolph,"$6,050,000",2008
Bernard Robinson,"$6,050,000",2008
Johan Petro,"$6,016,965",2008
Shannon Brown,"$6,000,000",2008
Jason Maxiell,"$5,883,600",2008
DeShawn Stevenson,"$5,850,000",2008
Sean Marks,"$5,830,000",2008
Ryan Bowen,"$5,800,000",2008
Michael Ruffin,"$5,800,000",2008
Linas Kleiza,"$5,800,000",2008
Jordan Farmar,"$5,800,000",2008
Morris Almond,"$5,800,000",2008
Ime Udoka,"$5,762,575",2008
Malik Allen,"$5,751,130",2008
David Lee,"$5,750,000",2008
Maurice Ager,"$5,670,000",2008
Earl Barron,"$5,632,200",2008
Aaron Brooks,"$5,632,200",2008
Mardy Collins,"$5,632,200",2008
Arron Afflalo,"$5,632,200",2008
Ian Mahinmi,"$5,632,200",2008
Alando Tucker,"$5,600,000",2008
Melvin Ely,"$5,544,370",2008
Mile Ilic,"$5,500,000",2008
Justin Williams,"$5,450,000",2008
Kareem Rush,"$5,427,307",2008
Jeremy Richardson,"$5,356,000",2008
Casey Jacobsen,"$5,356,000",2008
Royal Ivey,"$5,356,000",2008
Quinton Ross,"$5,356,000",2008
Ronald Dupree,"$5,200,000",2008
Sergio Rodriguez,"$5,200,000",2008
Randolph Morris,"$5,000,000",2008
Mickael Gelabale,"$5,000,000",2008
Josh Powell,"$4,991,520",2008
Roger Mason,"$4,952,380",2008
Salim Stoudamire,"$4,906,438",2008
Billy Thomas,"$4,881,669",2008
Bobby Jones,"$4,838,880",2008
CJ Miles,"$4,752,000",2008
Von Wafer,"$4,750,000",2008
Louis Williams,"$4,662,000",2008
Ryan Gomes,"$4,550,000",2008
Ronny Turiaf,"$4,516,484",2008
Stephen Graham,"$4,480,912",2008
Monta Ellis,"$4,466,040",2008
Brandon Bass,"$4,404,629",2008
Dwayne Jones,"$4,400,000",2008
Dahntay Jones,"$4,350,000",2008
Kyrylo Fesenko,"$4,350,000",2008
Solomon Jones,"$4,329,360",2008
Awvee Storey,"$4,320,000",2008
Andre Brown,"$4,300,000",2008
Paul Millsap,"$4,250,000",2008
Juaquin Hawkins,"$4,250,000",2008
James Augustine,"$4,172,432",2008
Craig Smith,"$4,171,200",2008
David Noel,"$4,125,000",2008
Alexander Johnson,"$4,100,000",2008
Chris Quinn,"$4,010,640",2008
Marcus Vinicius,"$4,000,000",2008
Paul Davis,"$4,000,000",2008
Andre Owens,"$4,000,000",2008
Steve Novak,"$4,000,000",2008
Kelenna Azubuike,"$4,000,000",2008
Yakhouba Diawara,"$4,000,000",2008
Jose Juan Barea,"$3,995,003",2008
Daniel Gibson,"$3,966,207",2008
Ryan Hollins,"$3,942,000",2008
Leon Powe,"$3,916,706",2008
Gabe Pruitt,"$3,887,880",2008
Richie Frahm,"$3,840,000",2008
Juan Carlos Navarro,"$3,818,750",2008
Earl Boykins,"$3,745,800",2008
Arvydas Macijauskas,"$3,666,666",2008
Clifford Robinson,"$3,631,449",2008
Dominic McGuire,"$3,630,000",2008
Jamario Moon,"$3,615,960",2008
Josh McRoberts,"$3,600,000",2008
D.J. Strawberry,"$3,596,000",2008
Herbert Hill,"$3,505,320",2008
Marcin Gortat,"$3,500,000",2008
Chris Richard,"$3,500,000",2008
Ramon Sessions,"$3,470,770",2008
Joel Anthony,"$3,441,900",2008
Coby Karl,"$3,441,900",2008
Adam Haluska,"$3,377,160",2008
Carl Landry,"$3,320,339",2008
Cheikh Samb,"$3,315,000",2008
Taurean Green,"$3,300,000",2008
Nick Fazekas,"$3,274,440",2008
JamesOn Curry,"$3,250,000",2008
Demetris Nichols,"$3,248,000",2008
Aaron Gray,"$3,248,000",2008
Jermareo Davidson,"$3,206,000",2008
Glen Davis,"$3,174,240",2008
Mario West,"$3,120,000",2008
Anfernee Hardaway,"$3,100,000",2008
Ruben Patterson,"$3,100,000",2008
Linton Johnson,"$3,094,000",2008
Luke Jackson,"$3,058,200",2008
Keith Langford,"$3,000,000",2008
Kaniel Dickens,"$3,000,000",2008
David Wesley,"$3,000,000",2008
Mike Wilks,"$3,000,000",2008
Tarence Kinsey,"$3,000,000",2008
Bo Outlaw,"$2,974,080",2008
Darius Washington,"$2,910,000",2008
Jelani McCoy,"$2,900,000",2008
Eddie Gill,"$2,900,000",2008
Brandon Wallace,"$2,900,000",2008
CJ Watson,"$2,883,120",2008
Courtney Sims,"$2,860,000",2008
Darryl Watkins,"$2,804,889",2008
Thomas Gardner,"$2,777,760",2008
Orien Greene,"$2,762,500",2008
Guillermo Diaz,"$2,750,000",2008
Stephane Lasme,"$2,715,000",2008
