Player,Salary,Year
Joel Przybilla,"$8,443,500",2005
Jason Collier,"$8,273,125",2005
Bostjan Nachbar,"$8,260,000",2005
Kris Humphries,"$8,173,699",2005
Earl Watson,"$8,000,000",2005
Reece Gaines,"$7,992,000",2005
Mike Wilks,"$7,875,000",2005
Jiri Welsch,"$7,812,500",2005
Al Jefferson,"$7,792,208",2005
Jason Hart,"$7,700,000",2005
Eddie House,"$7,700,000",2005
Troy Bell,"$7,632,904",2005
Juan Dixon,"$7,550,000",2005
Walter McCarty,"$7,500,000",2005
Kirk Snyder,"$7,500,000",2005
Raja Bell,"$7,437,500",2005
Daniel Santiago,"$7,366,667",2005
Zarko Cabarkapa,"$7,150,000",2005
Kevin Willis,"$7,000,000",2005
Curtis Borchardt,"$7,000,000",2005
Nate Huffman,"$6,875,000",2005
Josh Smith,"$6,875,000",2005
David West,"$6,750,000",2005
Ryan Humphrey,"$6,750,000",2005
JR Smith,"$6,603,500",2005
John Amaechi,"$6,600,000",2005
Rasual Butler,"$6,529,630",2005
Aleksandar Pavlovic,"$6,525,000",2005
Kareem Rush,"$6,500,000",2005
Dorell Wright,"$6,325,000",2005
Dahntay Jones,"$6,301,923",2005
Qyntel Woods,"$6,250,000",2005
Jameer Nelson,"$6,191,250",2005
Tony Massenburg,"$6,187,500",2005
Robert Horry,"$6,166,466",2005
Vladimir Stepania,"$6,160,000",2005
Stacey Augmon,"$6,157,895",2005
Bryon Russell,"$6,000,000",2005
Avery Johnson,"$6,000,000",2005
Steve Smith,"$5,993,105",2005
Kenny Anderson,"$5,900,700",2005
Boris Diaw,"$5,899,400",2005
Casey Jacobsen,"$5,899,400",2005
Pavel Podkolzin,"$5,899,400",2005
Zoran Planinic,"$5,899,400",2005
Tayshaun Prince,"$5,884,500",2005
Viktor Khryapa,"$5,884,500",2005
Travis Outlaw,"$5,850,000",2005
Travis Best,"$5,818,136",2005
Raul Lopez,"$5,800,000",2005
Samaki Walker,"$5,792,250",2005
Brian Cook,"$5,760,000",2005
Frank Williams,"$5,500,000",2005
Nenad Krstic,"$5,500,000",2005
Delonte West,"$5,500,000",2005
Rick Brunson,"$5,462,500",2005
Darvin Ham,"$5,455,200",2005
Amal McCaskill,"$5,455,200",2005
Brevin Knight,"$5,455,200",2005
Jacque Vaughn,"$5,455,200",2005
John Salmons,"$5,408,700",2005
Kendall Gill,"$5,408,700",2005
Carlos Delfino,"$5,408,700",2005
Tony Allen,"$5,408,700",2005
Ndudi Ebi,"$5,408,700",2005
Maciej Lampe,"$5,408,700",2005
Brian Scalabrine,"$5,361,873",2005
Chris Jefferies,"$5,287,500",2005
Dan Dickau,"$5,250,000",2005
Reggie Evans,"$5,100,000",2005
Kendrick Perkins,"$5,055,556",2005
Kevin Martin,"$5,023,850",2005
Bruno Sundov,"$4,903,000",2005
Mikki Moore,"$4,903,000",2005
Mark Pope,"$4,903,000",2005
Adrian Griffin,"$4,903,000",2005
Leandro Barbosa,"$4,903,000",2005
Josh Howard,"$4,903,000",2005
Sasha Vujacic,"$4,903,000",2005
Michael Curry,"$4,903,000",2005
Beno Udrih,"$4,903,000",2005
David Harrison,"$4,875,000",2005
Bobby Simmons,"$4,875,000",2005
Milt Palacio,"$4,837,633",2005
Anthony Carter,"$4,801,102",2005
Zendon Hamilton,"$4,800,000",2005
Scott Padgett,"$4,800,000",2005
Ryan Bowen,"$4,800,000",2005
Didier Ilunga-Mbenga,"$4,710,435",2005
Anderson Varejao,"$4,690,000",2005
Loren Woods,"$4,546,000",2005
Keith McLeod,"$4,500,000",2005
Mamadou N'diaye,"$4,500,000",2005
Michael Ruffin,"$4,500,000",2005
Laron Profit,"$4,455,000",2005
Sean Marks,"$4,436,880",2005
Lee Nailon,"$4,400,000",2005
Mark Madsen,"$4,400,000",2005
Wang Zhizhi,"$4,350,000",2005
Keyon Dooling,"$4,320,360",2005
Ansu Sesay,"$4,318,481",2005
DerMarr Johnson,"$4,264,900",2005
Rodney Buford,"$4,225,000",2005
Mateen Cleaves,"$4,200,000",2005
Marcus Fizer,"$4,179,720",2005
Aleksandar Radojevic,"$4,148,148",2005
Michael Bradley,"$4,000,000",2005
Jamison Brewer,"$4,000,000",2005
Tierre Brown,"$4,000,000",2005
Eddie Gill,"$4,000,000",2005
Jabari Smith Sr,"$3,896,402",2005
Devin Brown,"$3,865,440",2005
Maurice Evans,"$3,850,000",2005
Matt Barnes,"$3,809,524",2005
Richie Frahm,"$3,790,257",2005
Ronald Murray,"$3,739,680",2005
Junior Harrington,"$3,600,000",2005
Eddie Griffin,"$3,580,000",2005
Dan Gadzuric,"$3,565,080",2005
Smush Parker,"$3,534,018",2005
Jannero Pargo,"$3,500,000",2005
Tamar Slay,"$3,471,360",2005
Jamal Sampson,"$3,407,655",2005
Steve Blake,"$3,371,393",2005
Linton Johnson,"$3,358,320",2005
Willie Green,"$3,300,000",2005
Kyle Korver,"$3,250,000",2005
Josh Davis,"$3,250,000",2005
Brandon Hunter,"$3,237,500",2005
Alex Garcia,"$3,214,080",2005
Zaza Pachulia,"$3,212,402",2005
Udonis Haslem,"$3,200,000",2005
Jerome Beasley,"$3,150,000",2005
Luke Walton,"$3,150,000",2005
Quinton Ross,"$3,129,720",2005
James Jones,"$3,100,000",2005
Ronald Dupree,"$3,027,840",2005
Francisco Elson,"$3,000,000",2005
Tommy Smith,"$3,000,000",2005
Theron Smith,"$3,000,000",2005
Keith Bogans,"$3,000,000",2005
Jason Kapono,"$3,000,000",2005
Peter John Ramos,"$3,000,000",2005
Lonny Baxter,"$2,937,500",2005
Efthimios Rentzias,"$2,910,600",2005
Kaniel Dickens,"$2,900,000",2005
Lionel Chalmers,"$2,834,160",2005
Royal Ivey,"$2,750,000",2005
Donta Smith,"$2,741,880",2005
Pape Sow,"$2,704,350",2005
Matt Bonner,"$2,704,350",2005
Romain Sato,"$2,700,000",2005
Erik Daniels,"$2,700,000",2005
Jackson Vroman,"$2,700,000",2005
Mario Kasun,"$2,695,164",2005
Damien Wilkins,"$2,647,824",2005
Trevor Ariza,"$2,643,600",2005
Antonio Burks,"$2,574,240",2005
Andre Emmett,"$2,550,000",2005
John Edwards,"$2,525,000",2005
Andre Barrett,"$2,503,000",2005
Luis Flores,"$2,500,000",2005
Horace Jenkins,"$2,500,000",2005
Arthur Johnson,"$2,500,000",2005
Jared Reiner,"$2,500,000",2005
Chris Duhon,"$2,500,000",2005
Bernard Robinson,"$2,490,360",2005
Justin Reed,"$2,420,000",2005
Matt Freije,"$2,400,000",2005
Corsley Edwards,"$2,358,954",2005
Tony Bobbitt,"$2,349,840",2005
Roger Mason,"$2,332,388",2005
Jelani McCoy,"$2,300,984",2005
Anthony Goldwire,"$2,275,000",2005
Yuta Tabuse,"$2,273,400",2005
Awvee Storey,"$2,266,794",2005
Courtney Alexander,"$2,260,280",2005
Tremaine Fowlkes,"$2,231,808",2005
Geno Carlisle,"$2,210,880",2005
