Player,Salary,Year
Sheldon Mac,"$9,470,614",2018
Isaiah Taylor,"$9,259,260",2018
Semi Ojeleye,"$9,003,125",2018
Livio Jean-Charles,"$9,000,000",2018
Bobby Brown,"$8,808,989",2018
Frank Mason,"$8,533,333",2018
Abdel Nader,"$8,445,024",2018
Isaiah Canaan,"$8,406,000",2018
Damyean Dotson,"$8,393,000",2018
Andrew Bogut,"$8,105,615",2018
Wesley Iwundu,"$8,000,000",2018
Justin Hamilton,"$8,000,000",2018
Festus Ezeli,"$8,000,000",2018
Gerald Henderson,"$7,936,509",2018
Damien Wilkins,"$7,843,500",2018
Ivan Rabb,"$7,692,308",2018
Rade Zagorac,"$7,630,000",2018
Ike Anigbogu,"$7,590,035",2018
Jason Thompson,"$7,574,322",2018
Royce O'Neale,"$7,464,912",2018
Alfonzo McKinnie,"$7,420,912",2018
Brandon Paul,"$7,400,000",2018
Davon Reed,"$7,319,035",2018
Khem Birch,"$7,300,000",2018
Dakari Johnson,"$7,250,000",2018
Frank Jackson,"$7,082,277",2018
Sterling Brown,"$7,026,240",2018
Dillon Brooks,"$7,000,000",2018
Thomas Bryant,"$7,000,000",2018
Sindarius Thornwell,"$7,000,000",2018
Jawun Evans,"$6,998,920",2018
Zhou Qi,"$6,900,000",2018
Jordan Bell,"$6,796,117",2018
Maxi Kleber,"$6,782,392",2018
Dwayne Bacon,"$6,666,667",2018
Daniel Theis,"$6,655,325",2018
Tyler Dorsey,"$6,514,288",2018
Emeka Okafor,"$6,400,625",2018
Trey Burke,"$6,352,531",2018
Alex Poythress,"$6,300,000",2018
Dwight Buycks,"$6,300,000",2018
Joel Bolomboy,"$6,286,560",2018
Kyle Collinsworth,"$6,270,000",2018
Jeff Withey,"$6,261,394",2018
Kay Felder,"$6,216,840",2018
Leandro Barbosa,"$6,168,840",2018
Michael Gbinije,"$6,100,266",2018
Derrick Jones,"$6,021,175",2018
Nicolas Brussino,"$6,000,000",2018
Antonius Cleveland,"$6,000,000",2018
Brandon Jennings,"$6,000,000",2018
CJ Watson,"$6,000,000",2018
Demetrius Jackson,"$5,955,760",2018
Travis Wear,"$5,881,260",2018
Cameron Oliver,"$5,881,260",2018
Shaquille Harrison,"$5,821,260",2018
Larry Drew II,"$5,725,000",2018
Jaylen Morris,"$5,645,400",2018
Nigel Hayes,"$5,562,360",2018
David Stockton,"$5,519,400",2018
Quinn Cook,"$5,514,806",2018
Georges Niang,"$5,513,514",2018
Aaron Harrison,"$5,504,419",2018
Omari Johnson,"$5,474,787",2018
Naz Long,"$5,328,652",2018
Jarell Eddie,"$5,290,000",2018
Rodney Purvis,"$5,250,000",2018
Mike James,"$5,225,000",2018
Briante Weber,"$5,200,000",2018
Marquis Teague,"$5,192,000",2018
Gary Payton II,"$5,192,000",2018
Jeremy Evans,"$5,090,040",2018
Carrick Felix,"$5,000,000",2018
Damion Lee,"$5,000,000",2018
Kendrick Perkins,"$5,000,000",2018
Milton Doyle,"$5,000,000",2018
Brandon Rush,"$4,995,120",2018
Ty Lawson,"$4,992,385",2018
Derrick Williams,"$4,961,798",2018
KJ McDaniels,"$4,956,480",2018
Tim Quarterman,"$4,828,652",2018
Josh Gray,"$4,774,445",2018
Walter Lemon Jr,"$4,666,500",2018
Jaylen Johnson,"$4,609,200",2018
MarShon Brooks,"$4,538,019",2018
CJ Fair,"$4,503,600",2018
Devin Robinson,"$4,500,000",2018
Michael Young,"$4,468,800",2018
Erik McCree,"$4,402,546",2018
Nate Wolters,"$4,328,000",2018
Eric Griffin,"$4,300,000",2018
Lorenzo Brown,"$4,187,599",2018
Malcolm Miller,"$4,187,599",2018
Matt Costello,"$4,186,320",2018
Darrun Hilliard,"$4,180,000",2018
Jack Cooley,"$4,149,242",2018
JaKarr Sampson,"$4,087,500",2018
CJ Wilcox,"$4,078,320",2018
Danuel House,"$4,046,760",2018
Alec Peters,"$4,031,018",2018
James Young,"$4,000,000",2018
Jacob Pullen,"$3,950,000",2018
James Michael McAdoo,"$3,903,900",2018
Jamel Artis,"$3,853,931",2018
Adreian Payne,"$3,821,640",2018
PJ Dozier,"$3,807,146",2018
Daniel Hamilton,"$3,704,160",2018
Isaiah Hicks,"$3,679,840",2018
Luke Kornet,"$3,675,480",2018
Charles Cooke,"$3,533,333",2018
Amile Jefferson,"$3,501,120",2018
Anthony Brown,"$3,500,000",2018
Marshall Plumlee,"$3,477,600",2018
Xavier Munford,"$3,477,600",2018
Derrick Walton,"$3,408,520",2018
Matt Williams,"$3,381,480",2018
Myke Henry,"$3,355,320",2018
Vince Hunter,"$3,332,340",2018
Kobi Simmons,"$3,294,994",2018
Vander Blue,"$3,290,000",2018
Alex Caruso,"$3,290,000",2018
Tyrone Wallace,"$3,290,000",2018
CJ Williams,"$3,218,280",2018
Jamil Wilson,"$3,202,217",2018
Ben Moore,"$3,200,000",2018
Edmond Sumner,"$3,152,930",2018
Markel Brown,"$3,097,800",2018
RJ Hunter,"$3,086,784",2018
Chris Boucher,"$3,073,800",2018
Reggie Hearn,"$3,057,240",2018
Luis Montero,"$3,028,410",2018
Monte Morris,"$3,028,410",2018
Torrey Craig,"$3,028,410",2018
Jalen Jones,"$3,000,000",2018
Gian Clavell,"$2,986,463",2018
Johnathan Motley,"$2,947,304",2018
London Perrantes,"$2,947,304",2018
John Holland,"$2,904,480",2018
Ryan Arcidiacono,"$2,847,600",2018
Antonio Blakeney,"$2,844,429",2018
Marcus Paige,"$2,825,640",2018
Mangok Mathiang,"$2,759,280",2018
James Webb,"$2,705,040",2018
Jacob Wiley,"$2,700,000",2018
Yakuba Ouattara,"$2,642,857",2018
Jabari Bird,"$2,621,280",2018
Kadeem Allen,"$2,550,055",2018
Andrew White,"$2,550,000",2018
Tyler Cavanaugh,"$2,533,488",2018
Josh Magette,"$2,500,000",2018
Scotty Hopson,"$2,500,000",2018
Jonathan Gibson,"$2,500,000",2018
Xavier Silas,"$2,490,360",2018
Daniel Ochefu,"$2,486,757",2018
Bronson Koenig,"$2,483,040",2018
VJ Beachem,"$2,451,224",2018
Landry Nnoko,"$2,442,455",2018
Andre Ingram,"$2,441,400",2018
Trey McKinney-Jones,"$2,422,560",2018
Aaron Jackson,"$2,422,560",2018
