Player,Salary,Year
Josh Minott,"$8,478,720",2023
Max Christie,"$8,300,000",2023
Ryan Rollins,"$8,283,688",2023
Jaden Hardy,"$8,250,000",2023
Tyrese Martin,"$8,200,000",2023
Eugene Omoruyi,"$8,100,000",2023
Kris Dunn,"$8,008,440",2023
Kyle Singler,"$8,000,000",2023
Ishmail Wainright,"$8,000,000",2023
Admiral Schofield,"$7,804,878",2023
Justin Champagnie,"$7,775,400",2023
Trevelin Queen,"$7,644,600",2023
Moses Brown,"$7,426,088",2023
Matt Ryan,"$7,413,955",2023
DaQuan Jeffries,"$7,350,000",2023
PJ Dozier,"$7,252,200",2023
Cody Zeller,"$7,100,000",2023
Meyers Leonard,"$7,065,217",2023
Nik Stauskas,"$7,040,880",2023
Anthony Lamb,"$7,000,000",2023
Michael Carter-Williams,"$6,922,320",2023
DJ Augustin,"$6,803,012",2023
Duane Washington Jr,"$6,667,500",2023
Carlik Jones,"$6,586,800",2023
Juwan Morgan,"$6,479,000",2023
Malik Fitts,"$6,479,000",2023
Luka Samanic,"$6,479,000",2023
David Duke,"$6,479,000",2023
Trevor Keels,"$6,479,000",2023
Dereon Seabron,"$6,395,160",2023
Johnny Juzang,"$6,287,400",2023
Micah Potter,"$6,263,188",2023
Ron Harper Jr,"$6,184,500",2023
Jeff Dowtin,"$6,025,000",2023
Dominick Barlow,"$6,012,960",2023
Julian Champagnie,"$6,000,000",2023
Neemias Queta,"$6,000,000",2023
Keon Ellis,"$5,987,975",2023
Kevon Harris,"$5,954,454",2023
EJ Liddell,"$5,887,899",2023
Luka Garza,"$5,853,659",2023
AJ Green,"$5,837,760",2023
Jamal Cain,"$5,808,435",2023
Vince Williams Jr,"$5,739,840",2023
Cole Swider,"$5,728,393",2023
Scottie Pippen Jr,"$5,722,116",2023
Moussa Diabate,"$5,634,257",2023
Kendall Brown,"$5,508,600",2023
Trevor Hudgins,"$5,461,219",2023
Darius Days,"$5,377,520",2023
Buddy Boeheim,"$5,348,280",2023
Collin Gillespie,"$5,258,280",2023
Jack White,"$5,250,000",2023
McKinley Wright,"$5,200,000",2023
Isaiah Mobley,"$5,155,500",2023
Mamadi Diakite,"$5,155,500",2023
Malcolm Hill,"$5,121,951",2023
JD Davison,"$5,063,520",2023
Mfiondu Kabengele,"$5,022,000",2023
Trent Forrest,"$5,009,633",2023
John Butler,"$5,000,000",2023
Chima Moneke,"$4,916,160",2023
Facundo Campazzo,"$4,833,600",2023
Orlando Robinson,"$4,810,320",2023
Dru Smith,"$4,728,948",2023
AJ Lawson,"$4,725,000",2023
Louis King,"$4,670,160",2023
Jared Rhoden,"$4,591,680",2023
Robert Woodard,"$4,569,840",2023
Didi Louzada,"$4,564,980",2023
Jarrett Culver,"$4,500,000",2023
Olivier Sarr,"$4,500,000",2023
Alondes Williams,"$4,437,000",2023
DJ Wilson,"$4,379,526",2023
Donovan Williams,"$4,374,000",2023
Quenton Jackson,"$4,362,240",2023
Chris Silva,"$4,343,919",2023
Braxton Key,"$4,341,480",2023
Tyler Dorsey,"$4,306,281",2023
Jordan Hall,"$4,264,628",2023
Alize Johnson,"$4,215,120",2023
Kostas Antetokounmpo,"$4,171,548",2023
Devon Dotson,"$4,144,320",2023
Mac McClung,"$4,124,280",2023
Willie Cauley-Stein,"$4,105,236",2023
Nate Darling,"$4,105,000",2023
Xavier Cooks,"$4,101,478",2023
Keaton Wallace,"$4,097,561",2023
Shaquille Harrison,"$4,037,277",2023
Feron Hunt,"$4,022,164",2023
Lester Quinones,"$4,004,280",2023
Troy Williams,"$4,000,000",2023
Jay Huff,"$4,000,000",2023
Jamaree Bouyea,"$3,936,960",2023
Xavier Moon,"$3,918,600",2023
Skylar Mays,"$3,918,360",2023
Frank Jackson,"$3,901,399",2023
Michael Foster,"$3,873,024",2023
Jarrell Brantley,"$3,846,895",2023
Deonte Burton,"$3,841,067",2023
Xavier Sneed,"$3,804,360",2023
Justin Lewis,"$3,740,160",2023
Lindell Wigginton,"$3,722,040",2023
Jordan Schakel,"$3,613,680",2023
Demetrius Jackson,"$3,552,840",2023
Stanley Umude,"$3,536,160",2023
Jeenathan Williams,"$3,523,762",2023
Armoni Brooks,"$3,500,000",2023
DJ Steward,"$3,465,000",2023
Jay Scrubb,"$3,433,320",2023
Justin Minaya,"$3,433,320",2023
Kobi Simmons,"$3,423,750",2023
Gabe York,"$3,395,062",2023
Ibou Badji,"$3,375,360",2023
Tristan Thompson,"$3,359,160",2023
