Player,Salary,Year
Kwame Brown,"$7,020,000",2011
Carlos Arroyo,"$7,000,000",2011
Melvin Ely,"$6,900,000",2011
Etan Thomas,"$6,883,800",2011
Trevor Booker,"$6,883,800",2011
BJ Mullens,"$6,883,800",2011
Serge Ibaka,"$6,850,000",2011
Royal Ivey,"$6,760,524",2011
Nicolas Batum,"$6,757,851",2011
George Hill,"$6,712,500",2011
Damion James,"$6,665,000",2011
Rodrigue Beaubois,"$6,655,000",2011
Francisco Elson,"$6,641,440",2011
Brian Cook,"$6,611,570",2011
Quinton Ross,"$6,500,000",2011
Erick Dampier,"$6,478,600",2011
Darrell Arthur,"$6,478,600",2011
Taj Gibson,"$6,322,320",2011
Donte Greene,"$6,322,320",2011
Dominique Jones,"$6,322,320",2011
DJ White,"$6,322,320",2011
Kyrylo Fesenko,"$6,053,663",2011
DeMarre Carroll,"$5,900,000",2011
Wayne Ellington,"$5,765,000",2011
Quincy Pondexter,"$5,765,000",2011
Toney Douglas,"$5,765,000",2011
Josh Powell,"$5,760,000",2011
Didier Ilunga-Mbenga,"$5,750,000",2011
James Jones,"$5,564,767",2011
Delonte West,"$5,546,160",2011
Jordan Crawford,"$5,543,116",2011
Greivis Vasquez,"$5,500,000",2011
Aaron Gray,"$5,500,000",2011
Daniel Orton,"$5,475,113",2011
Lazar Hayward,"$5,444,857",2011
Christian Eyenga,"$5,357,280",2011
Jon Brockman,"$5,300,000",2011
Antoine Wright,"$5,260,000",2011
Luther Head,"$5,200,000",2011
Fabricio Oberto,"$5,144,280",2011
Joey Graham,"$5,080,000",2011
Stephen Graham,"$5,000,000",2011
Hilton Armstrong,"$5,000,000",2011
Patrick Mills,"$5,000,000",2011
DeJuan Blair,"$5,000,000",2011
Shelden Williams,"$5,000,000",2011
Leon Powe,"$4,995,000",2011
Von Wafer,"$4,962,240",2011
Sam Young,"$4,913,007",2011
Shawne Williams,"$4,860,000",2011
Josh McRoberts,"$4,847,586",2011
Dominic McGuire,"$4,818,000",2011
Chris Quinn,"$4,800,000",2011
Acie Law,"$4,793,280",2011
Cartier Martin,"$4,790,000",2011
Joey Dorsey,"$4,640,208",2011
Sonny Weems,"$4,602,720",2011
Darnell Jackson,"$4,600,000",2011
Henry Walker,"$4,533,300",2011
Chris Douglas-Roberts,"$4,456,200",2011
Luc Mbah a Moute,"$4,455,988",2011
Mario Chalmers,"$4,447,792",2011
DeAndre Jordan,"$4,400,000",2011
Jermaine Taylor,"$4,325,000",2011
Chase Budinger,"$4,304,520",2011
Solomon Alabi,"$4,300,000",2011
Ian Mahinmi,"$4,251,250",2011
Marcus Thornton,"$4,250,000",2011
Jodie Meeks,"$4,250,000",2011
AJ Price,"$4,200,000",2011
Reggie Williams,"$4,151,786",2011
Jonas Jerebko,"$4,133,280",2011
DaJuan Summers,"$4,050,499",2011
Derrick Brown,"$4,017,720",2011
Dante Cunningham,"$4,015,334",2011
Lance Stephenson,"$4,000,000",2011
Damien Wilkins,"$4,000,000",2011
Steve Novak,"$4,000,000",2011
Hassan Whiteside,"$4,000,000",2011
Alonzo Gee,"$4,000,000",2011
Rodney Carney,"$4,000,000",2011
Jarron Collins,"$4,000,000",2011
Ike Diogu,"$3,976,000",2011
Andy Rautins,"$3,964,320",2011
Gary Neal,"$3,880,920",2011
Willie Warren,"$3,750,000",2011
Samardo Samuels,"$3,726,600",2011
Garret Siler,"$3,703,472",2011
Gani Lawal,"$3,700,000",2011
Hamady N'Diaye,"$3,700,000",2011
Jeremy Evans,"$3,638,280",2011
Pooh Jeter,"$3,567,096",2011
Armon Johnson,"$3,500,000",2011
Landry Fields,"$3,500,000",2011
Da'Sean Butler,"$3,500,000",2011
Dexter Pittman,"$3,500,000",2011
Patrick Beverley,"$3,500,000",2011
Ishmael Smith,"$3,480,000",2011
Derrick Caracter,"$3,400,000",2011
Devin Ebanks,"$3,398,072",2011
Jeremy Lin,"$3,374,640",2011
Terrico White,"$3,324,000",2011
Gary Forbes,"$3,304,560",2011
Manny Harris,"$3,300,000",2011
Luke Harangody,"$3,300,000",2011
Semih Erden,"$3,300,000",2011
Sherron Collins,"$3,250,000",2011
Ben Uzoh,"$3,250,000",2011
Pape Sy,"$3,250,000",2011
Pops Mensah-Bonsu,"$3,200,000",2011
Jeff Adrien,"$3,192,000",2011
Sundiata Gaines,"$3,128,536",2011
Jawad Williams,"$3,100,000",2011
Brian Skinner,"$3,065,040",2011
Ime Udoka,"$3,016,680",2011
Zabian Dowdell,"$3,000,000",2011
Jerry Stackhouse,"$3,000,000",2011
John Lucas,"$3,000,000",2011
Aleksandar Pavlovic,"$3,000,000",2011
Lester Hudson,"$3,000,000",2011
Earl Barron,"$3,000,000",2011
Garrett Temple,"$3,000,000",2011
Chris Johnson,"$3,000,000",2011
Darington Hobson,"$2,974,320",2011
Danny Green,"$2,913,840",2011
Joe Alexander,"$2,901,241",2011
Mustafa Shakur,"$2,858,057",2011
Trey Johnson,"$2,855,700",2011
Maurice Ager,"$2,814,196",2011
Bobby Simmons,"$2,798,040",2011
Matt Janning,"$2,767,126",2011
Ronald Dupree,"$2,700,000",2011
