Player,Salary,Year
Joe Kleine,"$5,920,000",2001
Eldridge Recasner,"$5,910,000",2001
Chris Carr,"$5,760,000",2001
Anthony Johnson,"$5,750,000",2001
Jason Collier,"$5,750,000",2001
Bryce Drew,"$5,740,000",2001
Metta World Peace,"$5,710,000",2001
Elliot Perry,"$5,630,000",2001
Hidayet Turkoglu,"$5,610,000",2001
Tom Hammonds,"$5,600,000",2001
Radoslav Nesterovic,"$5,550,000",2001
Jelani McCoy,"$5,550,000",2001
Cal Bowdler,"$5,520,000",2001
Greg Buckner,"$5,500,000",2001
Sherman Douglas,"$5,500,000",2001
Desmond Mason,"$5,500,000",2001
Mirsad Turkcan,"$5,400,000",2001
James Posey,"$5,400,000",2001
Bill Curley,"$5,330,000",2001
Quentin Richardson,"$5,310,000",2001
Pat Garrity,"$5,300,000",2001
Quincy Lewis,"$5,300,000",2001
Tyrone Corbin,"$5,200,000",2001
Mario Elie,"$5,040,000",2001
Monty Williams,"$4,950,000",2001
Dee Brown,"$4,812,025",2001
Pervis Ellison,"$4,800,000",2001
David Wingate,"$4,800,000",2001
Felton Spencer,"$4,800,000",2001
Jerome Kersey,"$4,760,000",2001
Kevin Edwards,"$4,680,000",2001
Bruno Sundov,"$4,650,000",2001
Ruben Patterson,"$4,640,000",2001
Roshown McLeod,"$4,570,000",2001
Jamaal Magloire,"$4,500,000",2001
Dion Glover,"$4,500,000",2001
Ricky Davis,"$4,390,000",2001
Speedy Claxton,"$4,380,000",2001
Stacey Augmon,"$4,320,000",2001
Terry Davis,"$4,320,000",2001
Jeff Foster,"$4,290,000",2001
Brian Skinner,"$4,250,000",2001
Morris Peterson,"$4,250,000",2001
Kenny Thomas,"$4,250,000",2001
Fred Hoiberg,"$4,200,000",2001
Tyronn Lue,"$4,050,000",2001
Donnell Harvey,"$4,000,000",2001
Devean George,"$4,000,000",2001
Felipe Lopez,"$4,000,000",2001
DeShawn Stevenson,"$4,000,000",2001
John Crotty,"$3,950,000",2001
Mahmoud Abdul-Rauf,"$3,940,000",2001
Al Harrington,"$3,937,500",2001
Dalibor Bagaric,"$3,922,000",2001
Tim James,"$3,920,000",2001
Sam Jacobson,"$3,920,000",2001
Iakovos Tsakalidis,"$3,920,000",2001
Vonteego Cummings,"$3,890,000",2001
Vladimir Stepania,"$3,780,000",2001
Corey Benjamin,"$3,750,000",2001
Nazr Mohammed,"$3,700,000",2001
Mamadou N'diaye,"$3,697,440",2001
David Benoit,"$3,680,000",2001
Todd Day,"$3,680,000",2001
Isaiah Rider,"$3,629,160",2001
Jumaine Jones,"$3,580,000",2001
Bruce Bowen,"$3,570,000",2001
Scott Padgett,"$3,536,640",2001
Erick Barkley,"$3,520,000",2001
Damon Jones,"$3,510,000",2001
Mark Madsen,"$3,500,000",2001
Darrick Martin,"$3,500,000",2001
Reggie Slater,"$3,500,000",2001
Antonio Harvey,"$3,400,000",2001
Don Reid,"$3,390,000",2001
Todd Fuller,"$3,380,000",2001
Larry Robinson,"$3,380,000",2001
Emanual Davis,"$3,380,000",2001
John Amaechi,"$3,308,160",2001
Eddie Robinson,"$3,260,000",2001
Shammond Williams,"$3,246,960",2001
Shawnelle Scott,"$3,240,000",2001
Doug Overton,"$3,200,000",2001
Rick Brunson,"$3,200,000",2001
Roy Rogers,"$3,178,500",2001
Troy Hudson,"$3,164,280",2001
Etdrick Bohannon,"$3,140,000",2001
Jeff McInnis,"$3,100,000",2001
Tyus Edney,"$3,060,000",2001
Moochie Norris,"$3,029,268",2001
Kevin Ollie,"$3,000,000",2001
Ryan Bowen,"$2,990,000",2001
Laron Profit,"$2,970,840",2001
Ansu Sesay,"$2,960,000",2001
Kornel David,"$2,916,000",2001
Andrae Patterson,"$2,880,000",2001
Mark Pope,"$2,880,000",2001
William Cunningham,"$2,880,000",2001
Earl Boykins,"$2,870,000",2001
Adrian Griffin,"$2,870,000",2001
Gerard King,"$2,850,000",2001
Leon Smith,"$2,841,720",2001
Michael Ruffin,"$2,820,000",2001
Obinna Ekezie,"$2,812,500",2001
Calvin Booth,"$2,740,000",2001
Derrick Dial,"$2,730,000",2001
Todd MacCulloch,"$2,700,000",2001
Jermaine Jackson,"$2,700,000",2001
Lazaro Borrell,"$2,700,000",2001
Jonathan Kerner,"$2,678,400",2001
Rafer Alston,"$2,670,000",2001
Maceo Baston,"$2,650,000",2001
Lari Ketner,"$2,628,960",2001
Michael Hawkins,"$2,570,000",2001
Rodney Buford,"$2,570,000",2001
Evan Eschmeyer,"$2,562,000",2001
Mike Smith,"$2,560,000",2001
Garth Joseph,"$2,500,000",2001
Chris Carrawell,"$2,425,440",2001
Ira Newble,"$2,401,000",2001
Jabari Smith Sr,"$2,400,000",2001
Ruben Garces,"$2,400,000",2001
Paul McPherson,"$2,400,000",2001
Daniel Santiago,"$2,380,680",2001
Ademola Okulaja,"$2,370,000",2001
Pepe Sanchez,"$2,370,000",2001
Ruben Wolkowyski,"$2,330,000",2001
Olumide Oyedeji,"$2,320,080",2001
Pete Mickeal,"$2,290,000",2001
Lavor Postell,"$2,250,000",2001
Michael Redd,"$2,250,000",2001
Jason Hart,"$2,250,000",2001
Eddie House,"$2,250,000",2001
Mike Penberthy,"$2,250,000",2001
Stanislav Medvedenko,"$2,250,000",2001
Zendon Hamilton,"$2,250,000",2001
Dan Langhi,"$2,250,000",2001
Chris Porter,"$2,250,000",2001
Marc Jackson,"$2,250,000",2001
Torraye Braggs,"$2,250,000",2001
Brian Cardinal,"$2,250,000",2001
Eduardo Najera,"$2,250,000",2001
Khalid El-Amin,"$2,250,000",2001
Jake Voskuhl,"$2,250,000",2001
AJ Guyton,"$2,240,000",2001
Terrance Roberson,"$2,203,080",2001
Lee Nailon,"$2,200,000",2001
Stephen Jackson,"$2,200,000",2001
Soumaila Samake,"$2,200,000",2001
Chris Herren,"$2,200,000",2001
Milt Palacio,"$2,200,000",2001
Mark Blount,"$2,200,000",2001
Hanno Mottola,"$2,200,000",2001
Mark Karcher,"$2,200,000",2001
Jamal Robinson,"$2,200,000",2001
