Player,Salary,Year
Mark Pope,"$3,750,000",2002
Jeff McInnis,"$3,750,000",2002
Shawnelle Scott,"$3,697,440",2002
Kevin Ollie,"$3,680,000",2002
Jacque Vaughn,"$3,670,929",2002
Felipe Lopez,"$3,600,000",2002
Vladimir Stepania,"$3,600,000",2002
Sean Marks,"$3,600,000",2002
Jelani McCoy,"$3,600,000",2002
Bruno Sundov,"$3,500,000",2002
Damon Jones,"$3,473,520",2002
Adrian Griffin,"$3,425,760",2002
Ruben Wolkowyski,"$3,401,640",2002
Charles Smith,"$3,400,000",2002
Raja Bell,"$3,388,176",2002
Obinna Ekezie,"$3,375,000",2002
Derrick Dial,"$3,360,390",2002
Mark Blount,"$3,308,160",2002
Leon Smith,"$3,300,000",2002
Rodney Buford,"$3,260,000",2002
Predrag Drobnjak,"$3,250,000",2002
Vernon Maxwell,"$3,250,000",2002
Amal McCaskill,"$3,240,000",2002
Jabari Smith Sr,"$3,240,000",2002
Jake Voskuhl,"$3,175,000",2002
Daniel Santiago,"$3,125,000",2002
Olumide Oyedeji,"$3,119,400",2002
Jerome James,"$3,073,032",2002
Art Long,"$3,054,840",2002
Lavor Postell,"$3,038,000",2002
Michael Redd,"$3,025,000",2002
Jason Hart,"$3,020,834",2002
Eddie House,"$3,000,000",2002
Stanislav Medvedenko,"$3,000,000",2002
Dan Langhi,"$3,000,000",2002
Brian Cardinal,"$3,000,000",2002
Zendon Hamilton,"$3,000,000",2002
Wang Zhizhi,"$3,000,000",2002
Khalid El-Amin,"$3,000,000",2002
Eduardo Najera,"$2,978,500",2002
Soumaila Samake,"$2,970,840",2002
AJ Guyton,"$2,900,000",2002
Chris Porter,"$2,812,320",2002
Lee Nailon,"$2,793,505",2002
Steve Goodrich,"$2,754,120",2002
Hanno Mottola,"$2,700,000",2002
Terence Morris,"$2,678,400",2002
Bobby Simmons,"$2,675,000",2002
Jarron Collins,"$2,630,000",2002
Carlos Arroyo,"$2,554,072",2002
Ruben Boumtje-Boumtje,"$2,546,760",2002
Alton Ford,"$2,543,750",2002
Damone Brown,"$2,531,250",2002
Alvin Jones,"$2,504,227",2002
Earl Watson,"$2,500,000",2002
Maurice Evans,"$2,494,080",2002
Loren Woods,"$2,480,000",2002
Malik Allen,"$2,475,000",2002
Ernest Brown,"$2,475,000",2002
Willie Solomon,"$2,475,000",2002
Antonis Fotsis,"$2,475,000",2002
Norm Richardson,"$2,475,000",2002
Jamison Brewer,"$2,475,000",2002
Tierre Brown,"$2,475,000",2002
Oscar Torres,"$2,425,440",2002
Gilbert Arenas,"$2,419,580",2002
Dean Oliver,"$2,418,750",2002
Ratko Varda,"$2,406,250",2002
Kenny Satterfield,"$2,400,000",2002
Jeff Trepagnier,"$2,400,000",2002
Trenton Hassell,"$2,400,000",2002
Brian Scalabrine,"$2,400,000",2002
Omar Cook,"$2,400,000",2002
Chris Andersen,"$2,400,000",2002
Sam Mack,"$2,400,000",2002
Isaiah Rider,"$2,400,000",2002
Charlie Bell,"$2,400,000",2002
Tang Hamilton,"$2,400,000",2002
Joe Crispin,"$2,400,000",2002
