Player,Salary,Year
Anthony Tolliver,"$5,806,440",2020
Joakim Noah,"$5,718,000",2020
Dion Waiters,"$5,697,600",2020
Dean Wade,"$5,500,000",2020
Norvel Pelle,"$5,453,280",2020
Ky Bowman,"$5,348,007",2020
Juan Toscano-Anderson,"$5,307,120",2020
Jamal Crawford,"$5,300,400",2020
Jordan Bell,"$5,201,400",2020
Tyler Zeller,"$5,000,000",2020
Trey Burke,"$5,000,000",2020
Jontay Porter,"$4,862,040",2020
Jerian Grant,"$4,861,207",2020
Cameron Payne,"$4,855,800",2020
Dragan Bender,"$4,807,693",2020
Mychal Mulder,"$4,767,000",2020
Corey Brewer,"$4,767,000",2020
Sindarius Thornwell,"$4,767,000",2020
PJ Dozier,"$4,767,000",2020
Tyler Johnson,"$4,767,000",2020
Jaylen Adams,"$4,767,000",2020
Joe Chealey,"$4,767,000",2020
Johnathan Williams,"$4,767,000",2020
Luguentz Dort,"$4,767,000",2020
Oshae Brissett,"$4,767,000",2020
JP Macura,"$4,764,960",2020
Donta Hall,"$4,469,160",2020
Chasson Randle,"$4,464,286",2020
Sheldon Mac,"$4,463,640",2020
Jonah Bolden,"$4,444,746",2020
Derrick Walton,"$4,380,120",2020
Garrison Mathews,"$4,245,720",2020
Justin Wright-Foreman,"$4,240,200",2020
Jarrell Brantley,"$4,161,000",2020
Paul Watson,"$4,160,000",2020
Quinndary Weatherspoon,"$4,102,564",2020
Drew Eubanks,"$4,033,440",2020
Kyle Guy,"$4,028,400",2020
Jaylen Hoard,"$4,000,000",2020
Moses Brown,"$4,000,000",2020
Tariq Owens,"$4,000,000",2020
Marial Shayok,"$4,000,000",2020
BJ Johnson,"$3,952,920",2020
Vic Law,"$3,831,840",2020
Kevin Hervey,"$3,827,160",2020
Jared Harper,"$3,755,400",2020
Kenny Wooten,"$3,754,885",2020
Josh Gray,"$3,640,200",2020
Zylan Cheatham,"$3,635,760",2020
Jordan McLaughlin,"$3,623,000",2020
Kelan Martin,"$3,581,986",2020
Frank Mason,"$3,569,643",2020
Cam Reynolds,"$3,567,720",2020
Gabe Vincent,"$3,540,000",2020
Kyle Alexander,"$3,529,554",2020
Yuta Watanabe,"$3,500,000",2020
John Konchar,"$3,500,000",2020
Kostas Antetokounmpo,"$3,500,000",2020
Devontae Cacok,"$3,481,985",2020
Amir Coffey,"$3,481,985",2020
Johnathan Motley,"$3,458,400",2020
Brian Bowen,"$3,454,080",2020
Naz Long,"$3,389,400",2020
William Howard,"$3,377,568",2020
Michael Frazier,"$3,321,029",2020
Louis King,"$3,285,120",2020
Jordan Bone,"$3,280,920",2020
Bol Bol,"$3,219,480",2020
Tyler Cook,"$3,150,000",2020
Antonius Cleveland,"$3,058,800",2020
Josh Reaves,"$3,000,000",2020
Matt Mooney,"$3,000,000",2020
Adam Mokoka,"$3,000,000",2020
Max Strus,"$2,964,840",2020
Kobi Simmons,"$2,961,120",2020
Raymond Spalding,"$2,907,143",2020
Chris Chiozza,"$2,905,800",2020
Jeremiah Martin,"$2,875,000",2020
Tremont Waters,"$2,816,760",2020
Tacko Fall,"$2,813,280",2020
Charlie Brown,"$2,764,200",2020
