Player,Salary,Year
Mark Bryant,"$5,694,231",2003
Walt Williams,"$5,687,000",2003
Popeye Jones,"$5,639,999",2003
Kareem Rush,"$5,625,000",2003
Joseph Forte,"$5,625,000",2003
Calbert Cheaney,"$5,570,000",2003
Kevin Ollie,"$5,500,000",2003
Mehmet Okur,"$5,500,000",2003
Tim Hardaway,"$5,364,964",2003
Donnell Harvey,"$5,350,000",2003
Qyntel Woods,"$5,312,500",2003
Jeryl Sasser,"$5,300,000",2003
DeShawn Stevenson,"$5,250,000",2003
Casey Jacobsen,"$5,250,000",2003
Brandon Armstrong,"$5,238,750",2003
Efthimios Rentzias,"$5,200,000",2003
Tayshaun Prince,"$5,186,542",2003
Danny Manning,"$5,062,500",2003
Andrei Kirilenko,"$5,060,000",2003
Monty Williams,"$5,040,000",2003
Iakovos Tsakalidis,"$5,039,068",2003
Gerald Wallace,"$5,004,000",2003
Bobby Simmons,"$5,000,000",2003
Mamadou N'diaye,"$4,992,900",2003
Amal McCaskill,"$4,991,800",2003
Frank Williams,"$4,991,800",2003
Dalibor Bagaric,"$4,991,800",2003
Voshon Lenard,"$4,991,800",2003
Gary Trent,"$4,991,800",2003
Cherokee Parks,"$4,903,750",2003
Emanual Davis,"$4,903,750",2003
Mark Madsen,"$4,903,750",2003
Primoz Brezec,"$4,895,656",2003
Jamaal Tinsley,"$4,850,000",2003
Tony Parker,"$4,826,874",2003
J.R. Reid,"$4,800,000",2003
Jim Jackson,"$4,750,000",2003
Chris Jefferies,"$4,546,000",2003
Dan Dickau,"$4,546,000",2003
Erick Strickland,"$4,546,000",2003
Mark Blount,"$4,546,000",2003
Walter McCarty,"$4,546,000",2003
Robert Traylor,"$4,546,000",2003
Milt Palacio,"$4,546,000",2003
Stephen Jackson,"$4,530,000",2003
Jacque Vaughn,"$4,500,000",2003
Rick Brunson,"$4,500,000",2003
Anthony Johnson,"$4,400,000",2003
Darvin Ham,"$4,400,000",2003
Samuel Dalembert,"$4,383,581",2003
Erick Barkley,"$4,370,819",2003
John Salmons,"$4,370,000",2003
Loren Woods,"$4,340,231",2003
Jelani McCoy,"$4,212,000",2003
Damon Jones,"$4,160,000",2003
Charles Smith,"$4,125,000",2003
Brian Skinner,"$4,125,000",2003
Mark Pope,"$4,067,160",2003
Felipe Lopez,"$4,048,000",2003
Eddie House,"$4,010,000",2003
Adrian Griffin,"$4,000,000",2003
Bruno Sundov,"$4,000,000",2003
Scott Padgett,"$4,000,000",2003
Ansu Sesay,"$4,000,000",2003
Sean Marks,"$3,998,679",2003
Raja Bell,"$3,974,760",2003
Brian Cardinal,"$3,942,922",2003
Jake Voskuhl,"$3,870,912",2003
Dan Langhi,"$3,858,240",2003
Olumide Oyedeji,"$3,850,000",2003
Lee Nailon,"$3,740,000",2003
Lavor Postell,"$3,656,250",2003
Juaquin Hawkins,"$3,639,000",2003
Pepe Sanchez,"$3,600,000",2003
Ruben Wolkowyski,"$3,600,000",2003
Ira Newble,"$3,575,000",2003
Raul Lopez,"$3,557,585",2003
Carlos Arroyo,"$3,556,200",2003
Predrag Drobnjak,"$3,550,000",2003
Mengke Bateer,"$3,451,920",2003
Ruben Boumtje-Boumtje,"$3,450,000",2003
Alton Ford,"$3,375,000",2003
Kenny Satterfield,"$3,350,812",2003
Mike James,"$3,300,000",2003
Malik Allen,"$3,267,960",2003
Tremaine Fowlkes,"$3,262,500",2003
Jamison Brewer,"$3,226,745",2003
Terence Morris,"$3,193,680",2003
Gilbert Arenas,"$3,175,000",2003
Chris Andersen,"$3,150,000",2003
Trenton Hassell,"$3,103,800",2003
Brian Scalabrine,"$3,100,080",2003
Greg Foster,"$3,100,000",2003
Nate Huffman,"$3,047,620",2003
Sam Clancy,"$3,000,000",2003
Pat Burke,"$3,000,000",2003
Reggie Evans,"$3,000,000",2003
Igor Rakocevic,"$3,000,000",2003
Ronald Murray,"$3,000,000",2003
Jamal Sampson,"$2,946,240",2003
Dan Gadzuric,"$2,945,716",2003
Sean Lampley,"$2,933,187",2003
Rasual Butler,"$2,879,280",2003
Ken Johnson,"$2,796,000",2003
Robert Archibald,"$2,794,920",2003
Mike Batiste,"$2,750,000",2003
Chris Owens,"$2,720,000",2003
Jannero Pargo,"$2,700,000",2003
Tito Maddox,"$2,700,000",2003
Vincent Yarbrough,"$2,700,000",2003
Predrag Savovic,"$2,700,000",2003
Junior Harrington,"$2,700,000",2003
Smush Parker,"$2,687,500",2003
Carlos Boozer,"$2,681,783",2003
Roger Mason,"$2,668,080",2003
Lonny Baxter,"$2,661,538",2003
Tamar Slay,"$2,640,000",2003
JR Bremer,"$2,640,000",2003
Reggie Slater,"$2,625,000",2003
Art Long,"$2,607,360",2003
Jermaine Jackson,"$2,600,000",2003
Oscar Torres,"$2,600,000",2003
Adam Harrington,"$2,600,000",2003
Anthony Goldwire,"$2,599,900",2003
John Crotty,"$2,541,098",2003
Pete Mickeal,"$2,530,920",2003
Ratko Varda,"$2,460,709",2003
Soumaila Samake,"$2,459,142",2003
Dean Oliver,"$2,436,813",2003
Mark Strickland,"$2,423,280",2003
Antonio Harvey,"$2,400,000",2003
Mike Wilks,"$2,400,000",2003
Rafer Alston,"$2,400,000",2003
Devin Brown,"$2,392,500",2003
Guy Rucker,"$2,368,200",2003
