Player,Salary,Year
Sean Rooks,"$1,464,000",1993
Marcus Liberty,"$1,415,000",1993
Sean Green,"$1,413,000",1993
Cedric Ceballos,"$1,400,000",1993
Trent Tucker,"$1,400,000",1993
Mitchell Wiggins,"$1,393,000",1993
Marlon Maxey,"$1,390,000",1993
Kenny Williams,"$1,383,000",1993
David Benoit,"$1,378,000",1993
Chris Corchiani,"$1,360,000",1993
Randy Wittman,"$1,351,000",1993
Brent Price,"$1,348,000",1993
Reggie Smith,"$1,339,000",1993
Gundars Vetra,"$1,337,000",1993
Anthony Mason,"$1,333,000",1993
Greg Grant,"$1,330,000",1993
Corey Crowder,"$1,325,000",1993
Randy Brown,"$1,319,000",1993
Keith Askins,"$1,317,000",1993
Keith Owens,"$1,309,000",1993
Sean Higgins,"$1,288,000",1993
Mark Acres,"$1,283,000",1993
Mark Randall,"$1,283,000",1993
Robert Pack,"$1,275,000",1993
Tracy Moore,"$1,275,000",1993
Bobby Phills,"$1,275,000",1993
Kevin Lynch,"$1,275,000",1993
Morlon Wiley,"$1,258,000",1993
Jeff Sanders,"$1,250,000",1993
Mike Iuzzolino,"$1,250,000",1993
Bob McCann,"$1,250,000",1993
Jerome Lane,"$1,250,000",1993
Vinnie Johnson,"$1,250,000",1993
Marty Conlon,"$1,233,000",1993
Chris Smith,"$1,228,000",1993
Brian Howard,"$1,225,000",1993
Corey Williams,"$1,221,000",1993
Gerald Paddio,"$1,200,000",1993
Vincent Askew,"$1,200,000",1993
Kevin Pritchard,"$1,200,000",1993
Walter Bond,"$1,200,000",1993
John Shasky,"$1,200,000",1993
Dexter Cambridge,"$1,175,000",1993
Steve Bardo,"$1,162,000",1993
Robert Werdann,"$1,150,000",1993
Doug Overton,"$1,150,000",1993
Andre Turner,"$1,138,000",1993
Tim Legler,"$1,128,000",1993
Stephen Howard,"$1,108,000",1993
John Crotty,"$1,100,000",1993
Sam Mack,"$1,100,000",1993
Lloyd Daniels,"$1,100,000",1993
Avery Johnson,"$1,100,000",1993
Richard Dumas,"$1,100,000",1993
Frank Johnson,"$1,100,000",1993
Alex Stivrins,"$1,086,000",1993
Litterial Green,"$1,075,000",1993
Donald Royal,"$1,075,000",1993
Steve Scheffler,"$1,067,000",1993
Eric Anderson,"$1,050,000",1993
Anthony Pullard,"$1,040,000",1993
Matt Geiger,"$1,040,000",1993
Rory Sparrow,"$1,036,000",1993
Duane Cooper,"$1,034,000",1993
Alex Blackwell,"$1,011,000",1993
Kiki Vandeweghe,"$1,000,000",1993
Jaren Jackson Jr,"$1,000,000",1993
Kennard Winchester,"$1,000,000",1993
Keith Jennings,"$1,000,000",1993
Isaiah Morris,"$997,000",1993
Gary Plummer,"$985,000",1993
Walter Palmer,"$950,000",1993
Radisav Curcic,"$950,000",1993
Jay Guidinger,"$942,000",1993
Tony Bennett,"$930,000",1993
Dwayne Schintzius,"$925,000",1993
Dan O'Sullivan,"$920,000",1993
Chucky Brown,"$912,000",1993
Marcus Webb,"$910,000",1993
Kenny Battle,"$910,000",1993
Bart Kofoed,"$910,000",1993
A.J. Wynder,"$904,000",1993
Stan Kimbrough,"$903,000",1993
David Wingate,"$900,000",1993
Doug Lee,"$900,000",1993
Roy Tarpley,"$895,000",1993
Joe Wolf,"$890,000",1993
Curtis Blair,"$875,000",1993
Ron Grandison,"$866,000",1993
Matt Othick,"$865,000",1993
Corey Gaines,"$865,000",1993
Reggie Fox,"$850,000",1993
Ricky Blanton,"$850,000",1993
Tito Horford,"$850,000",1993
