Player,Salary,Year
Nick Young,"$9,196,000",2009
Devean George,"$9,100,000",2009
Justin Reed,"$9,028,575",2009
Shawne Williams,"$9,000,000",2009
Hamed Haddadi,"$9,000,000",2009
Marreese Speights,"$9,000,000",2009
Sean Williams,"$8,854,475",2009
Patrick O'Bryant,"$8,760,335",2009
Jose Juan Barea,"$8,685,500",2009
Ronald Murray,"$8,640,000",2009
Roy Hibbert,"$8,562,500",2009
Oleksiy Pecherov,"$8,513,916",2009
Marco Belinelli,"$8,500,000",2009
Quincy Douby,"$8,400,000",2009
JaVale McGee,"$8,355,619",2009
Javaris Crittenton,"$8,353,000",2009
Renaldo Balkman,"$8,275,862",2009
JJ Hickson,"$8,062,275",2009
Jason Smith,"$8,000,000",2009
Calvin Booth,"$8,000,000",2009
Rajon Rondo,"$7,800,000",2009
Malik Allen,"$7,700,000",2009
Alexis Ajinca,"$7,647,500",2009
Daequan Cook,"$7,438,018",2009
Marcus Williams,"$7,400,000",2009
Jacque Vaughn,"$7,312,500",2009
Sam Cassell,"$7,213,169",2009
Theo Ratliff,"$7,151,183",2009
Kevin Ollie,"$7,140,000",2009
Jason Williams,"$7,020,000",2009
Brian Skinner,"$7,000,000",2009
Lorenzen Wright,"$6,864,200",2009
Roko Ukic,"$6,864,200",2009
Ryan Anderson,"$6,864,200",2009
Jared Dudley,"$6,750,000",2009
Josh Boone,"$6,750,000",2009
Ronnie Price,"$6,575,000",2009
Courtney Lee,"$6,575,000",2009
Wilson Chandler,"$6,500,000",2009
Kyle Lowry,"$6,487,888",2009
Anthony Carter,"$6,448,900",2009
Lindsey Hunter,"$6,404,750",2009
Michael Ruffin,"$6,350,000",2009
Sean Marks,"$6,310,150",2009
Ryan Bowen,"$6,300,000",2009
Jamaal Magloire,"$6,294,310",2009
Kosta Koufos,"$6,250,195",2009
Rudy Fernandez,"$6,244,093",2009
Morris Almond,"$6,200,000",2009
Ime Udoka,"$6,200,000",2009
Jordan Farmar,"$6,200,000",2009
Sergio Rodriguez,"$6,200,000",2009
Aaron Brooks,"$6,200,000",2009
Maurice Ager,"$6,100,000",2009
Nicolas Batum,"$6,049,400",2009
Mardy Collins,"$6,049,400",2009
Arron Afflalo,"$6,049,400",2009
Ian Mahinmi,"$6,049,400",2009
George Hill,"$6,000,000",2009
Alando Tucker,"$5,784,480",2009
Juan Dixon,"$5,784,480",2009
Melvin Ely,"$5,757,818",2009
Devin Brown,"$5,746,000",2009
Mike Wilks,"$5,636,143",2009
Chris Andersen,"$5,632,200",2009
Darrell Arthur,"$5,592,240",2009
Chris Quinn,"$5,585,000",2009
Ryan Hollins,"$5,585,000",2009
Donte Greene,"$5,585,000",2009
DJ White,"$5,585,000",2009
JR Giddens,"$5,500,000",2009
Matt Barnes,"$5,500,000",2009
Kareem Rush,"$5,300,000",2009
Dahntay Jones,"$5,300,000",2009
Keith McLeod,"$5,176,440",2009
Yakhouba Diawara,"$5,104,000",2009
Royal Ivey,"$5,069,449",2009
Quinton Ross,"$5,050,000",2009
Josh Powell,"$5,011,680",2009
Gerald Green,"$5,000,000",2009
Shavlik Randolph,"$4,985,001",2009
Stephen Graham,"$4,956,818",2009
Von Wafer,"$4,900,000",2009
James Singleton,"$4,822,800",2009
Brandon Bass,"$4,795,000",2009
Jake Voskuhl,"$4,778,548",2009
Joey Dorsey,"$4,700,000",2009
Kyrylo Fesenko,"$4,640,000",2009
Kyle Weaver,"$4,631,400",2009
Paul Millsap,"$4,578,880",2009
Juaquin Hawkins,"$4,574,189",2009
Shannon Brown,"$4,550,000",2009
Cheikh Samb,"$4,524,887",2009
Steve Novak,"$4,500,000",2009
Tarence Kinsey,"$4,500,000",2009
Anthony Roberson,"$4,500,000",2009
Leon Powe,"$4,484,040",2009
Solomon Jones,"$4,460,186",2009
Randolph Morris,"$4,420,000",2009
Dikembe Mutombo,"$4,350,000",2009
Jeremy Richardson,"$4,350,000",2009
Luc Mbah a Moute,"$4,314,960",2009
Ramon Sessions,"$4,260,000",2009
Dominic McGuire,"$4,250,000",2009
Willie Solomon,"$4,235,000",2009
Marcin Gortat,"$4,200,000",2009
Joel Anthony,"$4,159,200",2009
Jamario Moon,"$4,148,716",2009
Alex Acker,"$4,026,720",2009
Josh McRoberts,"$4,010,005",2009
CJ Watson,"$4,010,000",2009
Will Bynum,"$4,000,000",2009
Aaron Gray,"$4,000,000",2009
Glen Davis,"$4,000,000",2009
Gabe Pruitt,"$4,000,000",2009
Thomas Gardner,"$3,950,419",2009
Mario West,"$3,875,040",2009
Mario Chalmers,"$3,862,600",2009
Fred Jones,"$3,850,000",2009
Austin Croshere,"$3,771,133",2009
DeAndre Jordan,"$3,749,880",2009
Henry Walker,"$3,700,000",2009
Mike Taylor,"$3,700,000",2009
Darnell Jackson,"$3,666,667",2009
Chris Douglas-Roberts,"$3,650,000",2009
Nathan Jawai,"$3,630,480",2009
Bobby Brown,"$3,630,000",2009
Sun Yue,"$3,616,072",2009
Anthony Morrow,"$3,600,000",2009
Walter Sharpe,"$3,579,131",2009
Sonny Weems,"$3,500,000",2009
Sean Singletary,"$3,500,000",2009
Othello Hunter,"$3,493,680",2009
Rob Kurz,"$3,448,050",2009
Jermareo Davidson,"$3,395,760",2009
Eddie Gill,"$3,388,000",2009
Shaun Livingston,"$3,354,480",2009
Malik Hairston,"$3,300,000",2009
Paul Davis,"$3,287,640",2009
Hassan Adams,"$3,250,000",2009
Jawad Williams,"$3,240,000",2009
Dee Brown,"$3,206,897",2009
Anthony Tolliver,"$3,200,000",2009
Cartier Martin,"$3,163,769",2009
Trey Johnson,"$3,163,680",2009
Courtney Sims,"$3,100,667",2009
DeMarcus Nelson,"$3,100,000",2009
Steven Hill,"$3,100,000",2009
Blake Ahearn,"$3,093,333",2009
Linton Johnson,"$3,084,240",2009
Andre Brown,"$3,000,000",2009
Demetris Nichols,"$2,987,000",2009
Desmon Farmer,"$2,986,080",2009
