Player,Salary,Year
Abdel Nader,"$13,333,333",2021
Semi Ojeleye,"$13,015,874",2021
DeAndre Bembry,"$13,013,700",2021
Frank Kaminsky,"$13,000,000",2021
Willy Hernangomez,"$12,946,428",2021
Thon Maker,"$12,888,889",2021
Monte Morris,"$12,819,650",2021
Kevin Porter,"$12,800,000",2021
Shake Milton,"$12,697,675",2021
Thanasis Antetokounmpo,"$12,650,000",2021
Brandon Goodwin,"$12,600,000",2021
Ignas Brazdeikis,"$12,288,697",2021
Torrey Craig,"$12,250,000",2021
Dwayne Bacon,"$12,178,571",2021
Wesley Iwundu,"$12,138,345",2021
Sterling Brown,"$12,073,020",2021
Isaac Bonga,"$12,000,000",2021
Gary Trent Jr,"$11,709,091",2021
Sviatoslav Mykhailiuk,"$11,608,231",2021
Mitchell Robinson,"$11,500,000",2021
Jarred Vanderbilt,"$11,454,048",2021
Kendrick Nunn,"$11,400,000",2021
Duncan Robinson,"$11,080,125",2021
Hamidou Diallo,"$11,003,782",2021
Jalen Brunson,"$10,865,952",2021
Devonte Graham,"$10,865,952",2021
Bruce Brown,"$10,500,000",2021
Drew Eubanks,"$10,375,678",2021
Harry Giles,"$10,363,637",2021
Josh Gray,"$10,245,480",2021
Wenyen Gabriel,"$10,100,000",2021
Isaiah Hartenstein,"$10,047,450",2021
Daniel Gafford,"$10,018,200",2021
Juwan Morgan,"$10,000,000",2021
Miye Oni,"$9,897,120",2021
Matt Thomas,"$9,757,440",2021
Chris Silva,"$9,720,900",2021
Terence Davis,"$9,600,000",2021
Justin James,"$9,590,602",2021
Isaiah Roby,"$9,571,712",2021
Luguentz Dort,"$9,505,100",2021
Admiral Schofield,"$9,400,000",2021
Jaylen Nowell,"$9,258,000",2021
Naz Reid,"$9,258,000",2021
KZ Okpala,"$9,258,000",2021
Talen Horton-Tucker,"$9,258,000",2021
Terance Mann,"$9,258,000",2021
Jalen Lecque,"$9,258,000",2021
Chris Clemons,"$9,250,000",2021
Mychal Mulder,"$9,166,800",2021
Alen Smailagic,"$9,000,000",2021
Eric Paschall,"$8,963,640",2021
Vlatko Cancar,"$8,840,580",2021
Dean Wade,"$8,817,143",2021
Javonte Green,"$8,730,240",2021
Jalen McDaniels,"$8,500,000",2021
Caleb Martin,"$8,475,000",2021
Cody Martin,"$8,333,333",2021
Nicolas Claxton,"$8,231,760",2021
Carsen Edwards,"$8,101,852",2021
Bruno Fernando,"$8,099,627",2021
Robert Woodard,"$8,049,360",2021
Damian Jones,"$8,000,000",2021
JR Smith,"$8,000,000",2021
Paul Watson,"$7,969,537",2021
Zylan Cheatham,"$7,839,960",2021
Kelan Martin,"$7,834,449",2021
DaQuan Jeffries,"$7,682,926",2021
Jae'Sean Tate,"$7,529,020",2021
Vernon Carey,"$7,500,000",2021
Xavier Tillman,"$7,422,000",2021
Tyrell Terry,"$7,362,565",2021
Oshae Brissett,"$7,333,333",2021
Moses Brown,"$7,300,000",2021
Sindarius Thornwell,"$7,257,360",2021
Ersan Ilyasova,"$7,199,760",2021
Glenn Robinson III,"$7,150,000",2021
Zhaire Smith,"$7,068,360",2021
Khyri Thomas,"$7,000,000",2021
Guerschon Yabusele,"$7,000,000",2021
Norvel Pelle,"$7,000,000",2021
Jahmi'us Ramsey,"$6,930,729",2021
Lamar Stevens,"$6,731,508",2021
Nick Richards,"$6,720,720",2021
Kyle Singler,"$6,666,667",2021
Juan Toscano-Anderson,"$6,571,800",2021
Shaquille Harrison,"$6,500,000",2021
Chimezie Metu,"$6,493,000",2021
Anthony Gill,"$6,431,666",2021
Elijah Hughes,"$6,400,920",2021
Tre Jones,"$6,176,578",2021
CJ Elleby,"$6,119,676",2021
Isaiah Joe,"$6,104,280",2021
Sam Merrill,"$6,000,000",2021
Jordan Nwora,"$6,000,000",2021
Daniel Oturu,"$5,969,040",2021
KJ Martin,"$5,813,640",2021
Deividas Sirvydis,"$5,720,400",2021
Iman Shumpert,"$5,686,677",2021
Theo Pinson,"$5,635,000",2021
Yuta Watanabe,"$5,573,333",2021
Tremont Waters,"$5,572,680",2021
Frank Jackson,"$5,500,000",2021
Rayjon Tucker,"$5,448,840",2021
Tyler Cook,"$5,406,255",2021
Garrison Mathews,"$5,345,687",2021
Cole Aldrich,"$5,307,120",2021
Shaun Livingston,"$5,273,826",2021
Gabe Vincent,"$5,214,583",2021
Tacko Fall,"$5,195,501",2021
Max Strus,"$5,192,307",2021
Alize Johnson,"$5,115,492",2021
Anthony Tolliver,"$5,109,637",2021
Paul Reed,"$5,105,160",2021
Tim Frazier,"$5,005,350",2021
Jordan Bell,"$5,005,350",2021
Amir Coffey,"$5,005,350",2021
Naji Marshall,"$5,005,350",2021
Kyle Guy,"$5,000,000",2021
Markus Howard,"$5,000,000",2021
Skylar Mays,"$5,000,000",2021
Mamadi Diakite,"$4,991,880",2021
Nathan Knight,"$4,938,273",2021
Jared Harper,"$4,862,040",2021
Saben Lee,"$4,821,429",2021
Jarrell Brantley,"$4,767,000",2021
Jordan McLaughlin,"$4,767,000",2021
Rondae Hollis-Jefferson,"$4,767,000",2021
Reggie Perry,"$4,767,000",2021
Trent Forrest,"$4,692,840",2021
Cassius Stanley,"$4,642,800",2021
Dakari Johnson,"$4,588,680",2021
Cassius Winston,"$4,548,280",2021
Jalen Harris,"$4,469,160",2021
Quinndary Weatherspoon,"$4,458,000",2021
Keita Bates-Diop,"$4,431,423",2021
Keljin Blevins,"$4,359,000",2021
Ty-Shon Alexander,"$4,245,720",2021
Josh Hall,"$4,235,160",2021
Jaylen Adams,"$4,200,000",2021
Sean McDermott,"$4,200,000",2021
Killian Tillie,"$4,141,320",2021
Kostas Antetokounmpo,"$4,137,302",2021
Devontae Cacok,"$4,100,000",2021
Jay Scrubb,"$4,033,440",2021
Nico Mannion,"$4,023,600",2021
Nate Hinton,"$4,000,000",2021
Tyler Bey,"$4,000,000",2021
Marques Bolden,"$3,970,648",2021
Adam Mokoka,"$3,944,013",2021
Devon Dotson,"$3,934,320",2021
Nate Darling,"$3,929,049",2021
Grant Riller,"$3,925,000",2021
Chris Chiozza,"$3,909,902",2021
Yogi Ferrell,"$3,897,436",2021
Noah Vonleh,"$3,872,215",2021
Mason Jones,"$3,870,370",2021
Brodric Thomas,"$3,831,840",2021
Andre Roberson,"$3,822,240",2021
Donta Hall,"$3,814,771",2021
Brian Bowen,"$3,804,150",2021
Anzejs Pasecniks,"$3,761,085",2021
Freddie Gillespie,"$3,737,520",2021
AJ Hammons,"$3,717,000",2021
Karim Mane,"$3,640,200",2021
Will Magnay,"$3,631,200",2021
Greg Whittington,"$3,623,000",2021
Raymond Spalding,"$3,623,000",2021
Chasson Randle,"$3,623,000",2021
Justin Patton,"$3,564,753",2021
Gary Payton II,"$3,562,178",2021
Mike James,"$3,550,800",2021
Charlie Brown,"$3,542,060",2021
Anthony Lamb,"$3,516,284",2021
Justin Robinson,"$3,500,000",2021
Axel Toupane,"$3,500,000",2021
Henry Ellenson,"$3,500,000",2021
Ashton Hagans,"$3,500,000",2021
Isaiah Thomas,"$3,491,159",2021
John Henson,"$3,458,400",2021
Armoni Brooks,"$3,449,400",2021
Jordan Bone,"$3,447,478",2021
Jaylen Hoard,"$3,372,840",2021
Justin Anderson,"$3,372,826",2021
Didi Louzada,"$3,300,000",2021
Amida Brimah,"$3,300,000",2021
Troy Williams,"$3,285,120",2021
James Nunnally,"$3,283,684",2021
Demetrius Jackson,"$3,200,000",2021
Dakota Mathias,"$3,169,348",2021
Malik Fitts,"$3,121,080",2021
Jeremiah Martin,"$3,121,080",2021
Jerian Grant,"$3,113,160",2021
Louis King,"$3,051,832",2021
Cameron Oliver,"$3,044,160",2021
Cam Reynolds,"$3,011,499",2021
Andrew White,"$3,000,000",2021
Tyler Hall,"$3,000,000",2021
